ID,Sale Date,ISBN,Discount,ItemID,OrderID
22389,7/5/2193,989-28-3705-222-9,,107204-50-2200,107204-19759
22390,7/5/2193,989-28-3705-492-6,,107204-46-8553,107204-19760
22391,7/5/2193,989-28-3705-222-9,,107204-11-492,107204-19761
22392,7/5/2193,989-28-3705-492-6,,107204-13-20,107204-19762
22393,7/5/2193,989-28-3705-492-6,,107204-86-1204,107204-19763
22394,7/5/2193,989-28-3705-492-6,,107204-46-1843,107204-19764
22395,7/5/2193,989-28-79-03683-6,,107204-35-8797,107204-19765
22396,7/5/2193,989-28-3705-492-6,,107204-48-1345,107204-19766
22397,7/5/2193,989-28-3705-222-9,,107204-25-6583,107204-19767
22398,7/5/2193,989-28-79-13801-1,,107204-47-9674,107204-19768
22399,7/5/2193,989-28-3705-007-2,,107204-11-4772,107204-19769
22400,7/5/2193,989-28-3705-138-3,,107204-18-3192,107204-19769
22401,7/5/2193,989-28-3705-007-2,,107204-78-9199,107204-19770
22402,7/5/2193,989-28-3705-152-9,,107204-95-2145,107204-19770
22403,7/5/2193,989-28-3705-007-2,,107204-48-5746,107204-19771
22404,7/5/2193,989-28-3705-987-7,,107204-80-9959,107204-19771
22405,7/5/2193,989-28-3705-987-7,,107204-53-3477,107204-19772
22406,7/5/2193,989-28-3705-592-3,,107204-80-9925,107204-19772
22407,7/5/2193,989-28-3705-649-4,,107204-62-6993,107204-19773
22408,7/5/2193,989-28-79-11297-4,,107204-75-5444,107204-19773
22409,7/5/2193,989-28-79-61125-5,,107204-18-8947,107204-19774
22410,7/5/2193,989-28-79-82125-8,,107204-73-665,107204-19774
22411,7/5/2193,989-28-79-13871-4,,107204-35-6617,107204-19775
22412,7/5/2193,989-28-79-69807-2,,107204-45-5047,107204-19775
22413,7/5/2193,989-28-79-05670-4,,107204-12-1629,107204-19776
22414,7/5/2193,989-28-79-13871-4,,107204-37-1280,107204-19776
22415,7/5/2193,989-28-79-82749-6,,107204-93-233,107204-19777
22416,7/5/2193,989-28-79-82749-6,,107204-93-232,107204-19777
22417,7/5/2193,989-28-79-69807-2,,107204-22-1049,107204-19778
22418,7/5/2193,989-28-79-82125-8,,107204-45-2291,107204-19778
22419,7/5/2193,989-28-229-9769-6,,107204-69-5617,107204-19779
22420,7/5/2193,989-28-79-82125-8,,107204-73-664,107204-19779
22421,7/5/2193,989-28-229-1404-4,,107204-5-160,107204-19780
22422,7/5/2193,989-28-229-6632-6,,107204-65-3199,107204-19780
22423,7/5/2193,989-28-229-5891-8,0.1,107204-83-8016,107204-19781
22424,7/5/2193,989-28-229-1404-4,,107204-18-2470,107204-19781
22425,7/5/2193,989-28-229-0197-6,,107204-85-8983,107204-19782
22426,7/5/2193,989-28-229-9769-6,,107204-93-3245,107204-19782
22427,7/5/2193,989-28-229-6632-6,,107204-40-3497,107204-19783
22428,7/5/2193,989-28-229-6632-6,,107204-84-5564,107204-19783
22429,7/5/2193,989-28-229-6632-6,,107204-81-7345,107204-19784
22430,7/5/2193,989-28-79-23023-4,,107204-89-64,107204-19784
22431,7/5/2193,989-28-79-23023-4,,107204-65-8656,107204-19785
22432,7/5/2193,989-28-79-26824-4,,107204-17-2174,107204-19786
22433,7/5/2193,989-28-79-13801-1,,107204-6-6808,107204-19786
22434,7/5/2193,989-28-79-13801-1,,107204-44-2602,107204-19787
22435,7/5/2193,989-28-79-13801-1,,107204-89-1157,107204-19787
22436,7/5/2193,989-28-79-13801-1,,107204-75-5427,107204-19788
22437,7/5/2193,989-28-79-23023-4,,107204-9-5017,107204-19788
22438,7/5/2193,989-28-79-91028-0,,107204-31-2283,107204-19789
22439,7/5/2193,989-28-79-74374-1,,107204-38-6681,107204-19789
22440,7/5/2193,989-28-79-23023-4,,107204-33-7703,107204-19790
22441,7/5/2193,989-28-79-23023-4,,107204-70-5811,107204-19790
22442,7/5/2193,989-28-3705-222-9,,107204-4-8061,107204-19791
22443,7/5/2193,989-28-79-13801-1,,107204-93-4660,107204-19791
22444,7/5/2193,989-28-3705-492-6,,107204-89-9489,107204-19792
22445,7/5/2193,989-28-3705-222-9,,107204-99-7181,107204-19792
22446,7/5/2193,989-28-3705-007-2,,107204-22-2610,107204-19793
22447,7/5/2193,989-28-3705-007-2,,107204-64-9372,107204-19793
22448,7/5/2193,989-28-3705-007-2,,107204-80-9325,107204-19793
22449,7/5/2193,989-28-3705-007-2,,107204-69-1501,107204-19794
22450,7/5/2193,989-28-3705-007-2,,107204-72-8924,107204-19794
22451,7/5/2193,989-28-3705-583-1,,107204-97-1604,107204-19794
22452,7/5/2193,989-28-229-9769-6,,107204-36-1561,107204-19795
22453,7/5/2193,989-28-229-7592-2,,107204-68-6462,107204-19795
22454,7/5/2193,989-28-79-05670-4,,107204-89-3480,107204-19795
22455,7/5/2193,989-28-79-74374-1,,107204-25-3838,107204-19796
22456,7/5/2193,989-28-79-26824-4,,107204-35-8828,107204-19796
22457,7/5/2193,989-28-79-26824-4,,107204-40-9268,107204-19796
22458,7/5/2193,989-28-79-74374-1,,107204-19-5365,107204-19797
22459,7/5/2193,989-28-79-13801-1,,107204-84-293,107204-19797
22460,7/5/2193,989-28-79-55752-2,,107204-91-4810,107204-19797
22461,7/5/2193,989-28-79-13801-1,,107204-1-1967,107204-19798
22462,7/5/2193,989-28-79-26824-4,,107204-85-5768,107204-19798
22463,7/5/2193,989-28-79-13801-1,,107204-98-1430,107204-19798
22464,7/5/2193,989-28-3705-492-6,,107204-34-8288,107204-19799
22465,7/5/2193,989-28-3705-222-9,,107204-52-7524,107204-19799
22466,7/5/2193,989-28-3705-222-9,,107204-70-3386,107204-19799
22467,7/5/2193,989-28-3705-007-2,,107204-2-3150,107204-19800
22468,7/5/2193,989-28-3705-987-7,,107204-49-5988,107204-19800
22469,7/5/2193,989-28-3705-369-1,,107204-50-1601,107204-19800
22470,7/5/2193,989-28-3705-007-2,,107204-61-7044,107204-19800
22471,7/5/2193,989-28-79-91028-0,,107204-2-6258,107204-19801
22472,7/5/2193,989-28-3705-222-9,,107204-48-6470,107204-19801
22473,7/5/2193,989-28-79-23023-4,,107204-51-8527,107204-19801
22474,7/5/2193,989-28-79-14379-4,,107204-68-3643,107204-19801
22475,7/5/2193,989-28-79-86624-2,,107204-69-1169,107204-19801
22476,7/6/2193,989-28-79-68089-3,0.15,107205-1-4590,107204-19946
22477,7/6/2193,989-28-3705-007-2,,107205-36-6298,107205-19802
22478,7/6/2193,989-28-3705-152-9,,107205-62-2358,107205-19803
22479,7/6/2193,989-28-3705-007-2,,107205-25-8759,107205-19804
22480,7/6/2193,989-28-3705-369-1,,107205-34-5759,107205-19805
22481,7/6/2193,989-28-3705-007-2,,107205-3-5037,107205-19806
22482,7/6/2193,989-28-3705-007-2,,107205-55-2714,107205-19807
22483,7/6/2193,989-28-3705-054-6,,107205-67-91,107205-19808
22484,7/6/2193,989-28-3705-054-6,,107205-37-6047,107205-19809
22485,7/6/2193,989-28-3705-007-2,,107205-67-8726,107205-19810
22486,7/6/2193,989-28-3705-007-2,,107205-77-3557,107205-19811
22487,7/6/2193,989-28-3705-987-7,,107205-1-1499,107205-19812
22488,7/6/2193,989-28-3705-987-7,,107205-86-6601,107205-19813
22489,7/6/2193,989-28-3705-007-2,,107205-71-6994,107205-19814
22490,7/6/2193,989-28-3705-966-2,,107205-8-2908,107205-19815
22491,7/6/2193,989-28-3705-007-2,,107205-46-1596,107205-19816
22492,7/6/2193,989-28-3705-007-2,,107205-15-6324,107205-19817
22493,7/6/2193,989-28-3705-007-2,,107205-14-442,107205-19818
22494,7/6/2193,989-28-3705-583-1,,107205-75-6625,107205-19819
22495,7/6/2193,989-28-3705-007-2,,107205-71-8137,107205-19820
22496,7/6/2193,989-28-3705-007-2,,107205-33-2816,107205-19821
22497,7/6/2193,989-28-3705-007-2,,107205-25-9723,107205-19822
22498,7/6/2193,989-28-3705-007-2,,107205-84-5645,107205-19823
22499,7/6/2193,989-28-3705-987-7,,107205-67-4209,107205-19824
22500,7/6/2193,989-28-3705-649-4,,107205-96-5441,107205-19825
22501,7/6/2193,989-28-3705-007-2,,107205-56-2953,107205-19826
22502,7/6/2193,989-28-3705-369-1,,107205-67-9966,107205-19827
22503,7/6/2193,989-28-3705-583-1,,107205-80-6621,107205-19828
22504,7/6/2193,989-28-3705-592-3,,107205-43-8373,107205-19829
22505,7/6/2193,989-28-3705-592-3,,107205-83-4940,107205-19830
22506,7/6/2193,989-28-3705-007-2,,107205-66-490,107205-19831
22507,7/6/2193,989-28-3705-007-2,,107205-7-8105,107205-19832
22508,7/6/2193,989-28-3705-007-2,,107205-18-5302,107205-19833
22509,7/6/2193,989-28-3705-987-7,,107205-50-2871,107205-19834
22510,7/6/2193,989-28-3705-987-7,,107205-75-6809,107205-19835
22511,7/6/2193,989-28-79-45675-7,,107205-31-9247,107205-19836
22512,7/6/2193,989-28-79-70597-8,,107205-97-2027,107205-19837
22513,7/6/2193,989-28-79-01991-4,,107205-48-3662,107205-19838
22514,7/6/2193,989-28-79-21991-8,,107205-64-8344,107205-19839
22515,7/6/2193,989-28-79-45675-7,,107205-15-4389,107205-19840
22516,7/6/2193,989-28-79-45675-7,,107205-17-3813,107205-19841
22517,7/6/2193,989-28-79-11297-4,,107205-7-4877,107205-19842
22518,7/6/2193,989-28-79-11297-4,,107205-61-4994,107205-19843
22519,7/6/2193,989-28-79-04510-4,,107205-11-4745,107205-19844
22520,7/6/2193,989-28-79-04510-4,,107205-57-4636,107205-19845
22521,7/6/2193,989-28-79-82197-5,,107205-81-624,107205-19846
22522,7/6/2193,989-28-79-45675-7,,107205-63-4014,107205-19847
22523,7/6/2193,989-28-79-32105-5,,107205-40-2642,107205-19848
22524,7/6/2193,989-28-79-27078-0,,107205-4-8062,107205-19849
22525,7/6/2193,989-28-79-16826-1,,107205-88-7040,107205-19850
22526,7/6/2193,989-28-79-32105-5,,107205-73-377,107205-19851
22527,7/6/2193,989-28-79-86624-2,,107205-1-2540,107205-19852
22528,7/6/2193,989-28-79-32105-5,,107205-70-1217,107205-19853
22529,7/6/2193,989-28-79-11297-4,,107205-47-4384,107205-19854
22530,7/6/2193,989-28-79-11297-4,,107205-69-7064,107205-19855
22531,7/6/2193,989-28-79-18127-7,,107205-39-9207,107205-19856
22532,7/6/2193,989-28-79-82197-5,,107205-81-7595,107205-19857
22533,7/6/2193,989-28-79-11297-4,,107205-46-1702,107205-19858
22534,7/6/2193,989-28-79-61125-5,,107205-62-1135,107205-19859
22535,7/6/2193,989-28-79-82197-5,,107205-74-8062,107205-19860
22536,7/6/2193,989-28-79-05638-4,,107205-44-2310,107205-19861
22537,7/6/2193,989-28-79-82197-5,,107205-57-1262,107205-19862
22538,7/6/2193,989-28-654-3899-6,,107205-29-927,107205-19863
22539,7/6/2193,989-28-654-2017-5,,107205-11-9181,107205-19864
22540,7/6/2193,989-28-654-5018-9,,107205-49-3601,107205-19865
22541,7/6/2193,989-28-79-69807-2,,107205-9-1551,107205-19866
22542,7/6/2193,989-28-79-13871-4,,107205-55-1751,107205-19867
22543,7/6/2193,989-28-79-05670-4,,107205-34-809,107205-19868
22544,7/6/2193,989-28-79-69807-2,,107205-38-6222,107205-19869
22545,7/6/2193,989-28-79-82749-6,,107205-56-671,107205-19870
22546,7/6/2193,989-28-79-69807-2,,107205-32-9668,107205-19871
22547,7/6/2193,989-28-79-13871-4,,107205-55-1750,107205-19872
22548,7/6/2193,989-28-79-13871-4,,107205-62-3490,107205-19873
22549,7/6/2193,989-28-79-69807-2,,107205-32-9667,107205-19874
22550,7/6/2193,989-28-79-69807-2,,107205-8-1489,107205-19875
22551,7/6/2193,989-28-79-69807-2,,107205-8-1488,107205-19876
22552,7/6/2193,989-28-79-69807-2,,107205-49-7940,107205-19877
22553,7/6/2193,989-28-79-82125-8,,107205-66-2758,107205-19878
22554,7/6/2193,989-28-79-13871-4,,107205-6-4070,107205-19879
22555,7/6/2193,989-28-79-69807-2,,107205-81-7057,107205-19880
22556,7/6/2193,989-28-79-69807-2,,107205-81-7056,107205-19881
22557,7/6/2193,989-28-79-13871-4,,107205-97-1272,107205-19882
22558,7/6/2193,989-28-79-82125-8,,107205-17-2550,107205-19883
22559,7/6/2193,989-28-79-05670-4,,107205-13-8150,107205-19884
22560,7/6/2193,989-28-79-82125-8,,107205-17-2549,107205-19885
22561,7/6/2193,989-28-79-05670-4,,107205-31-603,107205-19886
22562,7/6/2193,989-28-79-13871-4,,107205-6-4069,107205-19887
22563,7/6/2193,989-28-79-05670-4,,107205-91-7555,107205-19888
22564,7/6/2193,989-28-79-13871-4,,107205-62-3489,107205-19889
22565,7/6/2193,989-28-79-05670-4,,107205-7-786,107205-19890
22566,7/6/2193,989-28-79-05670-4,,107205-3-4634,107205-19891
22567,7/6/2193,989-28-79-05670-4,,107205-91-471,107205-19892
22568,7/6/2193,989-28-79-82125-8,,107205-66-2757,107205-19893
22569,7/6/2193,989-28-79-13871-4,,107205-54-7890,107205-19894
22570,7/6/2193,989-28-79-69807-2,,107205-90-2952,107205-19895
22571,7/6/2193,989-28-654-6033-1,,107205-45-5624,107205-19896
22572,7/6/2193,989-28-654-0047-4,,107205-80-1762,107205-19897
22573,7/6/2193,989-28-654-3988-7,,107205-37-1403,107205-19898
22574,7/6/2193,989-28-654-6033-1,,107205-51-5420,107205-19899
22575,7/6/2193,989-28-229-9769-6,,107205-98-9274,107205-19900
22576,7/6/2193,989-28-229-7592-2,,107205-36-6003,107205-19901
22577,7/6/2193,989-28-229-0197-6,,107205-32-5062,107205-19902
22578,7/6/2193,989-28-229-9769-6,,107205-83-916,107205-19903
22579,7/6/2193,989-28-229-6632-6,,107205-53-6678,107205-19904
22580,7/6/2193,989-28-229-9769-6,,107205-36-2978,107205-19905
22581,7/6/2193,989-28-229-3157-7,,107205-92-8660,107205-19906
22582,7/6/2193,989-28-229-1404-4,,107205-23-4804,107205-19907
22583,7/6/2193,989-28-229-7592-2,,107205-94-2509,107205-19908
22584,7/6/2193,989-28-229-5891-8,0.1,107205-18-249,107205-19909
22585,7/6/2193,989-28-229-6632-6,,107205-6-2002,107205-19910
22586,7/6/2193,989-28-229-0197-6,,107205-66-1233,107205-19911
22587,7/6/2193,989-28-229-3157-7,,107205-38-5164,107205-19912
22588,7/6/2193,989-28-229-6632-6,,107205-52-9124,107205-19913
22589,7/6/2193,989-28-229-1404-4,,107205-96-3416,107205-19914
22590,7/6/2193,989-28-229-1404-4,,107205-93-2339,107205-19915
22591,7/6/2193,989-28-229-6632-6,,107205-82-7765,107205-19916
22592,7/6/2193,989-28-229-5891-8,0.1,107205-35-5255,107205-19917
22593,7/6/2193,989-28-229-3157-7,,107205-90-2223,107205-19918
22594,7/6/2193,989-28-229-9769-6,,107205-46-17,107205-19919
22595,7/6/2193,989-28-229-7592-2,,107205-17-1131,107205-19920
22596,7/6/2193,989-28-229-6632-6,,107205-54-9446,107205-19921
22597,7/6/2193,989-28-229-9769-6,,107205-87-9870,107205-19922
22598,7/6/2193,989-28-229-5891-8,0.1,107205-3-2666,107205-19923
22599,7/6/2193,989-28-229-6632-6,,107205-80-7358,107205-19924
22600,7/6/2193,989-28-229-5891-8,0.1,107205-95-9415,107205-19925
22601,7/6/2193,989-28-229-5891-8,0.1,107205-34-9808,107205-19926
22602,7/6/2193,989-28-229-7592-2,,107205-81-6306,107205-19927
22603,7/6/2193,989-28-79-23023-4,,107205-67-3296,107205-19928
22604,7/6/2193,989-28-79-13801-1,,107205-57-4130,107205-19929
22605,7/6/2193,989-28-79-68089-3,0.05,107205-74-7123,107205-19930
22606,7/6/2193,989-28-79-74374-1,,107205-1-5190,107205-19931
22607,7/6/2193,989-28-79-74374-1,,107205-58-9812,107205-19932
22608,7/6/2193,989-28-79-74374-1,,107205-67-1084,107205-19933
22609,7/6/2193,989-28-79-71565-6,,107205-72-3217,107205-19934
22610,7/6/2193,989-28-79-13801-1,0.13,107205-42-9681,107205-19935
22611,7/6/2193,989-28-79-13801-1,,107205-58-266,107205-19936
22612,7/6/2193,989-28-79-13801-1,,107205-1-777,107205-19937
22613,7/6/2193,989-28-79-26824-4,,107205-24-973,107205-19938
22614,7/6/2193,989-28-79-13801-1,,107205-73-9869,107205-19939
22615,7/6/2193,989-28-79-23023-4,,107205-99-235,107205-19940
22616,7/6/2193,989-28-79-23023-4,,107205-47-2874,107205-19941
22617,7/6/2193,989-28-79-55824-6,,107205-17-4313,107205-19942
22618,7/6/2193,989-28-79-16808-7,,107205-23-2018,107205-19943
22619,7/6/2193,989-28-79-74374-1,,107205-43-4451,107205-19944
22620,7/6/2193,989-28-79-68089-3,0.05,107205-2-912,107205-19945
22621,7/6/2193,989-28-79-13801-1,,107205-91-6657,107205-19947
22622,7/6/2193,989-28-79-74374-1,,107205-38-7520,107205-19948
22623,7/6/2193,989-28-79-74374-1,,107205-57-1175,107205-19949
22624,7/6/2193,989-28-79-74374-1,,107205-58-2329,107205-19950
22625,7/6/2193,989-28-79-68089-3,0.05,107205-60-458,107205-19951
22626,7/6/2193,989-28-79-23023-4,,107205-96-9142,107205-19952
22627,7/6/2193,989-28-79-13801-1,,107205-15-7777,107205-19953
22628,7/6/2193,989-28-79-16808-7,,107205-37-3820,107205-19954
22629,7/6/2193,989-28-79-13801-1,,107205-7-2323,107205-19955
22630,7/6/2193,989-28-79-23023-4,,107205-10-9489,107205-19956
22631,7/6/2193,989-28-79-13801-1,,107205-15-4202,107205-19957
22632,7/6/2193,989-28-79-13801-1,,107205-52-4172,107205-19958
22633,7/6/2193,989-28-79-91028-0,,107205-77-4408,107205-19959
22634,7/6/2193,989-28-79-55752-2,,107205-29-1408,107205-19960
22635,7/6/2193,989-28-79-74374-1,,107205-43-651,107205-19961
22636,7/6/2193,989-28-79-74374-1,,107205-91-8177,107205-19962
22637,7/6/2193,989-28-79-13801-1,,107205-31-2257,107205-19963
22638,7/6/2193,989-28-79-23023-4,,107205-87-2609,107205-19964
22639,7/6/2193,989-28-79-26824-4,,107205-93-7347,107205-19965
22640,7/6/2193,989-28-79-13801-1,,107205-86-2575,107205-19966
22641,7/6/2193,989-28-79-13801-1,,107205-31-5640,107205-19967
22642,7/6/2193,989-28-79-74374-1,,107205-36-2270,107205-19968
22643,7/6/2193,989-28-79-23023-4,,107205-13-5667,107205-19969
22644,7/6/2193,989-28-79-40897-8,,107205-68-9745,107205-19970
22645,7/6/2193,989-28-79-55824-6,,107205-83-8837,107205-19971
22646,7/6/2193,989-28-79-23023-4,,107205-67-2913,107205-19972
22647,7/6/2193,989-28-79-26824-4,,107205-27-7812,107205-19973
22648,7/6/2193,989-28-79-68089-3,0.05,107205-50-1171,107205-19974
22649,7/6/2193,989-28-79-23023-4,,107205-71-74,107205-19975
22650,7/6/2193,989-28-79-55752-2,,107205-73-8163,107205-19976
22651,7/6/2193,989-28-79-23023-4,,107205-95-6202,107205-19977
22652,7/6/2193,989-28-79-13801-1,,107205-25-2729,107205-19978
22653,7/6/2193,989-28-79-74374-1,,107205-43-9265,107205-19979
22654,7/6/2193,989-28-79-23023-4,,107205-58-4529,107205-19980
22655,7/6/2193,989-28-79-13801-1,,107205-1-2569,107205-19981
22656,7/6/2193,989-28-79-36485-4,,107205-30-5355,107205-19982
22657,7/6/2193,989-28-79-91028-0,,107205-67-7328,107205-19983
22658,7/6/2193,989-28-79-13801-1,,107205-13-2047,107205-19984
22659,7/6/2193,989-28-79-23023-4,,107205-44-4602,107205-19985
22660,7/6/2193,989-28-79-23023-4,,107205-52-8814,107205-19986
22661,7/6/2193,989-28-79-74374-1,,107205-87-3384,107205-19987
22662,7/6/2193,989-28-79-43574-5,,107205-4-7035,107205-19988
22663,7/6/2193,989-28-79-23023-4,,107205-96-8735,107205-19989
22664,7/6/2193,989-28-79-26824-4,,107205-48-2730,107205-19990
22665,7/6/2193,989-28-79-26824-4,,107205-25-8119,107205-19991
22666,7/6/2193,989-28-79-40897-8,,107205-80-5492,107205-19992
22667,7/6/2193,989-28-79-40897-8,,107205-81-1447,107205-19993
22668,7/6/2193,989-28-79-55824-6,,107205-36-9017,107205-19994
22669,7/6/2193,989-28-79-68089-3,0.05,107205-11-8499,107205-19995
22670,7/6/2193,989-28-79-13801-1,,107205-53-2571,107205-19996
22671,7/6/2193,989-28-79-74374-1,,107205-1-4622,107205-19997
22672,7/6/2193,989-28-79-26824-4,,107205-51-5049,107205-19998
22673,7/6/2193,989-28-79-36485-4,,107205-48-4764,107205-19999
22674,7/6/2193,989-28-79-23023-4,,107205-20-8079,107205-20000
22675,7/6/2193,989-28-79-26824-4,,107205-29-7698,107205-20001
22676,7/6/2193,989-28-79-40897-8,,107205-72-4326,107205-20002
22677,7/6/2193,989-28-79-71565-6,,107205-5-9113,107205-20003
22678,7/6/2193,989-28-79-13801-1,,107205-62-2695,107205-20004
22679,7/6/2193,989-28-79-74374-1,,107205-16-7351,107205-20005
22680,7/6/2193,989-28-79-23023-4,,107205-36-4319,107205-20006
22681,7/6/2193,989-28-79-23023-4,,107205-50-2790,107205-20007
22682,7/6/2193,989-28-79-13801-1,,107205-98-991,107205-20008
22683,7/6/2193,989-28-79-55752-2,,107205-2-2448,107205-20009
22684,7/6/2193,989-28-79-23023-4,,107205-20-1538,107205-20010
22685,7/6/2193,989-28-79-23023-4,,107205-39-3060,107205-20011
22686,7/6/2193,989-28-79-68089-3,0.05,107205-64-1846,107205-20012
22687,7/6/2193,989-28-79-13801-1,,107205-29-3115,107205-20013
22688,7/6/2193,989-28-79-74374-1,0.13,107205-42-1940,107205-20014
22689,7/6/2193,989-28-79-71565-6,,107205-72-5074,107205-20015
22690,7/6/2193,989-28-79-14379-4,,107205-76-9852,107205-20016
22691,7/6/2193,989-28-3705-222-9,,107205-64-2313,107205-20017
22692,7/6/2193,989-28-3705-222-9,,107205-84-5176,107205-20018
22693,7/6/2193,989-28-3705-222-9,0.13,107205-42-7439,107205-20019
22694,7/6/2193,989-28-3705-205-2,,107205-27-1666,107205-20020
22695,7/6/2193,989-28-3705-607-4,,107205-15-630,107205-20021
22696,7/6/2193,989-28-3705-222-9,,107205-13-1457,107205-20022
22697,7/6/2193,989-28-3705-492-6,,107205-69-5580,107205-20023
22698,7/6/2193,989-28-3705-222-9,,107205-46-8278,107205-20024
22699,7/6/2193,989-28-79-14379-4,,107205-74-4547,107205-20025
22700,7/6/2193,989-28-3705-222-9,,107205-18-3602,107205-20026
22701,7/6/2193,989-28-79-03683-6,,107205-39-3168,107205-20027
22702,7/6/2193,989-28-3705-222-9,,107205-32-8241,107205-20028
22703,7/6/2193,989-28-3705-492-6,,107205-70-6507,107205-20029
22704,7/6/2193,989-28-3705-222-9,,107205-15-7397,107205-20030
22705,7/6/2193,989-28-79-03683-6,,107205-26-4073,107205-20031
22706,7/6/2193,989-28-3705-492-6,,107205-67-7778,107205-20032
22707,7/6/2193,989-28-3705-007-2,,107205-16-3737,107205-20033
22708,7/6/2193,989-28-3705-987-7,,107205-28-7619,107205-20033
22709,7/6/2193,989-28-3705-007-2,,107205-13-6598,107205-20034
22710,7/6/2193,989-28-3705-007-2,,107205-94-5744,107205-20034
22711,7/6/2193,989-28-3705-987-7,,107205-3-4315,107205-20035
22712,7/6/2193,989-28-3705-007-2,,107205-71-2447,107205-20035
22713,7/6/2193,989-28-3705-054-6,,107205-19-9509,107205-20036
22714,7/6/2193,989-28-3705-592-3,,107205-54-7119,107205-20036
22715,7/6/2193,989-28-3705-007-2,,107205-31-6550,107205-20037
22716,7/6/2193,989-28-3705-007-2,,107205-78-7161,107205-20037
22717,7/6/2193,989-28-229-5891-8,0.1,107205-80-1047,107205-20038
22718,7/6/2193,989-28-3705-007-2,,107205-13-8479,107205-20038
22719,7/6/2193,989-28-3705-987-7,,107205-20-5185,107205-20038
22720,7/6/2193,989-28-3705-007-2,,107205-54-9994,107205-20039
22721,7/6/2193,989-28-79-69807-2,,107205-9-1550,107205-20039
22722,7/6/2193,989-28-79-69807-2,,107205-38-6221,107205-20040
22723,7/6/2193,989-28-79-82749-6,,107205-56-670,107205-20040
22724,7/6/2193,989-28-79-05670-4,,107205-18-2533,107205-20041
22725,7/6/2193,989-28-79-69807-2,,107205-49-7939,107205-20041
22726,7/6/2193,989-28-229-5891-8,0.1,107205-62-7674,107205-20042
22727,7/6/2193,989-28-229-7592-2,,107205-72-5055,107205-20042
22728,7/6/2193,989-28-229-6632-6,,107205-33-4678,107205-20043
