Sales_ID,Sale Date,ISBN,OrderID
23182,7/8/2193,989-28-229-1404-4,107207-20437
23183,7/8/2193,989-28-229-6632-6,107207-20438
23184,7/8/2193,989-28-229-1404-4,107207-20439
23185,7/8/2193,989-28-229-7592-2,107207-20440
23186,7/8/2193,989-28-229-9769-6,107207-20441
23187,7/8/2193,989-28-229-1404-4,107207-20442
23188,7/8/2193,989-28-79-74374-1,107207-20443
23189,7/8/2193,989-28-79-23023-4,107207-20444
23190,7/8/2193,989-28-79-74374-1,107207-20445
23191,7/8/2193,989-28-79-74374-1,107207-20446
23192,7/8/2193,989-28-79-13801-1,107207-20447
23193,7/8/2193,989-28-79-13801-1,107207-20448
23194,7/8/2193,989-28-79-55824-6,107207-20449
23195,7/8/2193,989-28-79-74374-1,107207-20450
23196,7/8/2193,989-28-79-13801-1,107207-20451
23197,7/8/2193,989-28-79-23023-4,107207-20452
23198,7/8/2193,989-28-79-68089-3,107207-20453
23199,7/8/2193,989-28-79-74374-1,107207-20454
23200,7/8/2193,989-28-79-26824-4,107207-20455
23201,7/8/2193,989-28-79-40897-8,107207-20456
23202,7/8/2193,989-28-79-26824-4,107207-20458
23203,7/8/2193,989-28-79-13801-1,107207-20459
23204,7/8/2193,989-28-79-13801-1,107207-20460
23205,7/8/2193,989-28-79-55824-6,107207-20461
23206,7/8/2193,989-28-79-68089-3,107207-20462
23207,7/8/2193,989-28-79-13801-1,107207-20463
23208,7/8/2193,989-28-79-91028-0,107207-20464
23209,7/8/2193,989-28-79-23023-4,107207-20465
23210,7/8/2193,989-28-79-16533-8,107207-20466
23211,7/8/2193,989-28-79-23023-4,107207-20467
23212,7/8/2193,989-28-79-23023-4,107207-20468
23213,7/8/2193,989-28-79-40897-8,107207-20469
23214,7/8/2193,989-28-79-71565-6,107207-20470
23215,7/8/2193,989-28-79-74374-1,107207-20471
23216,7/8/2193,989-28-79-74374-1,107207-20472
23217,7/8/2193,989-28-79-23023-4,107207-20473
23218,7/8/2193,989-28-79-23023-4,107207-20474
23219,7/8/2193,989-28-79-23023-4,107207-20475
23220,7/8/2193,989-28-79-16808-7,107207-20476
23221,7/8/2193,989-28-79-74374-1,107207-20477
23222,7/8/2193,989-28-79-13801-1,107207-20478
23223,7/8/2193,989-28-79-23023-4,107207-20479
23224,7/8/2193,989-28-79-74374-1,107207-20480
23225,7/8/2193,989-28-79-26824-4,107207-20481
23226,7/8/2193,989-28-79-13801-1,107207-20482
23227,7/8/2193,989-28-79-26824-4,107207-20483
23228,7/8/2193,989-28-79-91028-0,107207-20484
23229,7/8/2193,989-28-79-26824-4,107207-20485
23230,7/8/2193,989-28-79-26824-4,107207-20486
23231,7/8/2193,989-28-79-68089-3,107207-20487
23232,7/8/2193,989-28-79-74374-1,107207-20488
23233,7/8/2193,989-28-79-55824-6,107207-20489
23234,7/8/2193,989-28-79-74374-1,107207-20490
23235,7/8/2193,989-28-79-23023-4,107207-20491
23236,7/8/2193,989-28-79-13801-1,107207-20492
23237,7/8/2193,989-28-79-74374-1,107207-20493
23238,7/8/2193,989-28-79-91028-0,107207-20494
23239,7/8/2193,989-28-79-40897-8,107207-20495
23240,7/8/2193,989-28-79-74374-1,107207-20496
23241,7/8/2193,989-28-79-91028-0,107207-20497
23242,7/8/2193,989-28-79-23023-4,107207-20498
23243,7/8/2193,989-28-79-23023-4,107207-20499
23244,7/8/2193,989-28-79-36485-4,107207-20500
23245,7/8/2193,989-28-79-23023-4,107207-20501
23246,7/8/2193,989-28-79-68089-3,107207-20502
23247,7/8/2193,989-28-79-68089-3,107207-20503
23248,7/8/2193,989-28-79-74374-1,107207-20504
23249,7/8/2193,989-28-79-23023-4,107207-20505
23250,7/8/2193,989-28-79-13801-1,107207-20506
23251,7/8/2193,989-28-79-13801-1,107207-20507
23252,7/8/2193,989-28-79-23023-4,107207-20508
23253,7/8/2193,989-28-79-91028-0,107207-20509
23254,7/8/2193,989-28-79-13801-1,107207-20510
23255,7/8/2193,989-28-79-74374-1,107207-20511
23256,7/8/2193,989-28-79-74374-1,107207-20512
23257,7/8/2193,989-28-79-13801-1,107207-20513
23258,7/8/2193,989-28-79-13801-1,107207-20514
23259,7/8/2193,989-28-79-26824-4,107207-20515
23260,7/8/2193,989-28-79-71565-6,107207-20516
23261,7/8/2193,989-28-79-23023-4,107207-20517
23262,7/8/2193,989-28-79-26824-4,107207-20518
23263,7/8/2193,989-28-79-74374-1,107207-20519
23264,7/8/2193,989-28-79-68089-3,107207-20520
23265,7/8/2193,989-28-3705-222-9,107207-20521
23266,7/8/2193,989-28-3705-222-9,107207-20522
23267,7/8/2193,989-28-3705-492-6,107207-20523
23268,7/8/2193,989-28-79-03683-6,107207-20524
23269,7/8/2193,989-28-79-14379-4,107207-20525
23270,7/8/2193,989-28-3705-222-9,107207-20526
23271,7/8/2193,989-28-3705-222-9,107207-20527
23272,7/8/2193,989-28-79-14379-4,107207-20528
23273,7/8/2193,989-28-3705-222-9,107207-20529
23274,7/8/2193,989-28-3705-222-9,107207-20530
23275,7/8/2193,989-28-3705-222-9,107207-20531
23276,7/8/2193,989-28-79-03683-6,107207-20532
23277,7/8/2193,989-28-3705-222-9,107207-20533
23278,7/8/2193,989-28-3705-222-9,107207-20534
23279,7/8/2193,989-28-3705-492-6,107207-20535
23280,7/8/2193,989-28-3705-492-6,107207-20536
23281,7/8/2193,989-28-3705-222-9,107207-20537
23282,7/8/2193,989-28-79-14379-4,107207-20538
23283,7/8/2193,989-28-3705-492-6,107207-20539
23284,7/8/2193,989-28-3705-987-7,107207-20540
23285,7/8/2193,989-28-3705-966-2,107207-20540
23286,7/8/2193,989-28-3705-136-9,107207-20541
23287,7/8/2193,989-28-3705-152-9,107207-20541
23288,7/8/2193,989-28-3705-007-2,107207-20542
23289,7/8/2193,989-28-3705-007-2,107207-20542
23290,7/8/2193,989-28-3705-987-7,107207-20543
23291,7/8/2193,989-28-3705-007-2,107207-20543
23292,7/8/2193,989-28-79-01991-4,107207-20544
23293,7/8/2193,989-28-79-04510-4,107207-20544
23294,7/8/2193,989-28-79-11297-4,107207-20545
23295,7/8/2193,989-28-79-45675-7,107207-20545
23296,7/8/2193,989-28-79-45675-7,107207-20546
23297,7/8/2193,989-28-79-30536-9,107207-20546
23298,7/8/2193,989-28-79-82125-8,107207-20547
23299,7/8/2193,989-28-79-69807-2,107207-20547
23300,7/8/2193,989-28-79-13871-4,107207-20548
23301,7/8/2193,989-28-79-82125-8,107207-20548
23302,7/8/2193,989-28-654-5771-3,107207-20549
23303,7/8/2193,989-28-79-69807-2,107207-20549
23304,7/8/2193,989-28-229-3157-7,107207-20550
23305,7/8/2193,989-28-229-0197-6,107207-20550
23306,7/8/2193,989-28-79-55752-2,107207-20551
23307,7/8/2193,989-28-229-9769-6,107207-20551
23308,7/8/2193,989-28-79-13801-1,107207-20552
23309,7/8/2193,989-28-79-74374-1,107207-20552
23310,7/8/2193,989-28-79-13801-1,107207-20553
23311,7/8/2193,989-28-79-91028-0,107207-20553
23312,7/8/2193,989-28-79-68089-3,107207-20554
23313,7/8/2193,989-28-79-26824-4,107207-20554
23314,7/8/2193,989-28-79-74374-1,107207-20555
23315,7/8/2193,989-28-79-74374-1,107207-20555
23316,7/8/2193,989-28-79-68089-3,107207-20556
23317,7/8/2193,989-28-79-74374-1,107207-20556
23318,7/8/2193,989-28-3705-492-6,107207-20557
23319,7/8/2193,989-28-79-74374-1,107207-20557
23320,7/8/2193,989-28-3705-222-9,107207-20558
23321,7/8/2193,989-28-3705-222-9,107207-20558
23322,7/8/2193,989-28-3705-007-2,107207-20559
23323,7/8/2193,989-28-3705-007-2,107207-20559
23324,7/8/2193,989-28-3705-138-3,107207-20559
23325,7/8/2193,989-28-79-13871-4,107207-20560
23326,7/8/2193,989-28-79-13871-4,107207-20560
23327,7/8/2193,989-28-79-69807-2,107207-20560
23328,7/8/2193,989-28-79-13801-1,107207-20561
23329,7/8/2193,989-28-229-7592-2,107207-20561
23330,7/8/2193,989-28-79-91028-0,107207-20561
23331,7/8/2193,989-28-79-82749-6,107207-20562
23332,7/8/2193,989-28-79-14379-4,107207-20562
23333,7/8/2193,989-28-3705-222-9,107207-20562
23334,7/8/2193,989-28-79-16826-1,107207-20562
23335,7/8/2193,989-28-229-0197-6,107207-20563
23336,7/8/2193,989-28-79-13871-4,107207-20563
23337,7/8/2193,989-28-229-1404-4,107207-20563
23338,7/9/2193,989-28-79-68089-3,107207-20785
23339,7/9/2193,989-28-3705-007-2,107208-20564
23340,7/9/2193,989-28-3705-007-2,107208-20565
23341,7/9/2193,989-28-3705-007-2,107208-20566
23342,7/9/2193,989-28-3705-649-4,107208-20567
23343,7/9/2193,989-28-3705-007-2,107208-20568
23344,7/9/2193,989-28-3705-007-2,107208-20569
23345,7/9/2193,989-28-3705-987-7,107208-20570
23346,7/9/2193,989-28-3705-007-2,107208-20571
23347,7/9/2193,989-28-3705-007-2,107208-20572
23348,7/9/2193,989-28-3705-987-7,107208-20573
23349,7/9/2193,989-28-3705-007-2,107208-20574
23350,7/9/2193,989-28-3705-136-9,107208-20575
23351,7/9/2193,989-28-3705-007-2,107208-20576
23352,7/9/2193,989-28-3705-007-2,107208-20577
23353,7/9/2193,989-28-3705-775-0,107208-20578
23354,7/9/2193,989-28-3705-007-2,107208-20579
23355,7/9/2193,989-28-3705-592-3,107208-20580
23356,7/9/2193,989-28-3705-007-2,107208-20581
23357,7/9/2193,989-28-3705-369-1,107208-20582
23358,7/9/2193,989-28-3705-649-4,107208-20583
23359,7/9/2193,989-28-3705-136-9,107208-20584
23360,7/9/2193,989-28-3705-138-3,107208-20585
23361,7/9/2193,989-28-3705-007-2,107208-20586
23362,7/9/2193,989-28-3705-007-2,107208-20587
23363,7/9/2193,989-28-3705-369-1,107208-20588
23364,7/9/2193,989-28-3705-007-2,107208-20589
23365,7/9/2193,989-28-3705-007-2,107208-20590
23366,7/9/2193,989-28-3705-138-3,107208-20591
23367,7/9/2193,989-28-3705-007-2,107208-20592
23368,7/9/2193,989-28-3705-054-6,107208-20593
23369,7/9/2193,989-28-3705-054-6,107208-20594
23370,7/9/2193,989-28-3705-152-9,107208-20595
23371,7/9/2193,989-28-3705-054-6,107208-20596
23372,7/9/2193,989-28-79-45675-7,107208-20597
23373,7/9/2193,989-28-79-04510-4,107208-20598
23374,7/9/2193,989-28-79-11297-4,107208-20599
23375,7/9/2193,989-28-79-82197-5,107208-20600
23376,7/9/2193,989-28-79-45675-7,107208-20601
23377,7/9/2193,989-28-79-04510-4,107208-20602
23378,7/9/2193,989-28-79-22871-2,107208-20603
23379,7/9/2193,989-28-79-30536-9,107208-20604
23380,7/9/2193,989-28-79-18127-7,107208-20605
23381,7/9/2193,989-28-79-04510-4,107208-20606
23382,7/9/2193,989-28-79-21991-8,107208-20607
23383,7/9/2193,989-28-79-22871-2,107208-20608
23384,7/9/2193,989-28-79-82197-5,107208-20609
23385,7/9/2193,989-28-79-11297-4,107208-20610
23386,7/9/2193,989-28-79-07610-8,107208-20611
23387,7/9/2193,989-28-79-18127-7,107208-20612
23388,7/9/2193,989-28-79-45675-7,107208-20613
23389,7/9/2193,989-28-654-5018-9,107208-20614
23390,7/9/2193,989-28-654-5018-9,107208-20615
23391,7/9/2193,989-28-79-69807-2,107208-20616
23392,7/9/2193,989-28-79-69807-2,107208-20617
23393,7/9/2193,989-28-79-69807-2,107208-20618
23394,7/9/2193,989-28-79-82125-8,107208-20619
23395,7/9/2193,989-28-79-69807-2,107208-20620
23396,7/9/2193,989-28-79-69807-2,107208-20621
23397,7/9/2193,989-28-79-05670-4,107208-20622
23398,7/9/2193,989-28-79-69807-2,107208-20623
23399,7/9/2193,989-28-79-13871-4,107208-20624
23400,7/9/2193,989-28-79-13871-4,107208-20625
23401,7/9/2193,989-28-79-69807-2,107208-20626
23402,7/9/2193,989-28-79-69807-2,107208-20627
23403,7/9/2193,989-28-79-69807-2,107208-20628
23404,7/9/2193,989-28-79-13871-4,107208-20629
23405,7/9/2193,989-28-79-05670-4,107208-20630
23406,7/9/2193,989-28-79-13871-4,107208-20631
23407,7/9/2193,989-28-79-69807-2,107208-20632
23408,7/9/2193,989-28-79-69807-2,107208-20633
23409,7/9/2193,989-28-79-69807-2,107208-20634
23410,7/9/2193,989-28-79-13871-4,107208-20635
23411,7/9/2193,989-28-79-69807-2,107208-20636
23412,7/9/2193,989-28-79-69807-2,107208-20637
23413,7/9/2193,989-28-79-13871-4,107208-20638
23414,7/9/2193,989-28-79-69807-2,107208-20639
23415,7/9/2193,989-28-79-69807-2,107208-20640
23416,7/9/2193,989-28-79-13871-4,107208-20641
23417,7/9/2193,989-28-79-69807-2,107208-20642
23418,7/9/2193,989-28-79-69807-2,107208-20643
23419,7/9/2193,989-28-79-82125-8,107208-20644
23420,7/9/2193,989-28-654-2620-7,107208-20645
23421,7/9/2193,989-28-654-8573-0,107208-20646
23422,7/9/2193,989-28-654-2620-7,107208-20647
23423,7/9/2193,989-28-654-2620-7,107208-20648
23424,7/9/2193,989-28-229-1404-4,107208-20649
23425,7/9/2193,989-28-229-3157-7,107208-20650
23426,7/9/2193,989-28-229-9769-6,107208-20651
23427,7/9/2193,989-28-229-9769-6,107208-20652
23428,7/9/2193,989-28-229-7592-2,107208-20653
23429,7/9/2193,989-28-229-0197-6,107208-20654
23430,7/9/2193,989-28-229-7592-2,107208-20655
23431,7/9/2193,989-28-229-3157-7,107208-20656
23432,7/9/2193,989-28-229-6632-6,107208-20657
23433,7/9/2193,989-28-229-1404-4,107208-20658
23434,7/9/2193,989-28-229-1404-4,107208-20659
23435,7/9/2193,989-28-229-1404-4,107208-20660
23436,7/9/2193,989-28-229-7592-2,107208-20661
23437,7/9/2193,989-28-229-0197-6,107208-20662
23438,7/9/2193,989-28-229-7592-2,107208-20663
23439,7/9/2193,989-28-229-3157-7,107208-20664
23440,7/9/2193,989-28-229-1404-4,107208-20665
23441,7/9/2193,989-28-229-1404-4,107208-20666
23442,7/9/2193,989-28-229-6632-6,107208-20667
23443,7/9/2193,989-28-229-5891-8,107208-20668
23444,7/9/2193,989-28-229-9769-6,107208-20669
23445,7/9/2193,989-28-229-7592-2,107208-20670
23446,7/9/2193,989-28-229-9769-6,107208-20671
23447,7/9/2193,989-28-229-1404-4,107208-20672
23448,7/9/2193,989-28-229-3157-7,107208-20673
23449,7/9/2193,989-28-229-1404-4,107208-20674
23450,7/9/2193,989-28-229-7592-2,107208-20675
23451,7/9/2193,989-28-229-7592-2,107208-20676
23452,7/9/2193,989-28-229-9769-6,107208-20677
23453,7/9/2193,989-28-229-6632-6,107208-20678
23454,7/9/2193,989-28-79-23023-4,107208-20679
23455,7/9/2193,989-28-79-74374-1,107208-20680
23456,7/9/2193,989-28-79-26824-4,107208-20681
23457,7/9/2193,989-28-79-74374-1,107208-20682
23458,7/9/2193,989-28-79-36485-4,107208-20683
23459,7/9/2193,989-28-79-23023-4,107208-20684
23460,7/9/2193,989-28-79-13801-1,107208-20685
23461,7/9/2193,989-28-79-68089-3,107208-20686
23462,7/9/2193,989-28-79-74374-1,107208-20687
23463,7/9/2193,989-28-79-68089-3,107208-20688
23464,7/9/2193,989-28-79-13801-1,107208-20689
23465,7/9/2193,989-28-79-68089-3,107208-20691
23466,7/9/2193,989-28-79-23023-4,107208-20692
23467,7/9/2193,989-28-79-23023-4,107208-20693
23468,7/9/2193,989-28-79-23023-4,107208-20694
23469,7/9/2193,989-28-79-26824-4,107208-20695
23470,7/9/2193,989-28-79-74374-1,107208-20696
23471,7/9/2193,989-28-79-13801-1,107208-20697
23472,7/9/2193,989-28-79-74374-1,107208-20698
23473,7/9/2193,989-28-79-74374-1,107208-20699
23474,7/9/2193,989-28-79-91028-0,107208-20700
23475,7/9/2193,989-28-79-74374-1,107208-20701
23476,7/9/2193,989-28-79-23023-4,107208-20702
23477,7/9/2193,989-28-79-23023-4,107208-20703
23478,7/9/2193,989-28-79-23023-4,107208-20704
23479,7/9/2193,989-28-79-40897-8,107208-20705
23480,7/9/2193,989-28-79-13801-1,107208-20706
23481,7/9/2193,989-28-79-23023-4,107208-20707
23482,7/9/2193,989-28-79-91028-0,107208-20708
23483,7/9/2193,989-28-79-13801-1,107208-20709
23484,7/9/2193,989-28-79-68089-3,107208-20710
23485,7/9/2193,989-28-79-40897-8,107208-20711
23486,7/9/2193,989-28-79-13801-1,107208-20712
23487,7/9/2193,989-28-79-55752-2,107208-20713
23488,7/9/2193,989-28-79-68089-3,107208-20714
23489,7/9/2193,989-28-79-74374-1,107208-20715
23490,7/9/2193,989-28-79-91028-0,107208-20716
23491,7/9/2193,989-28-79-74374-1,107208-20717
23492,7/9/2193,989-28-79-91028-0,107208-20718
23493,7/9/2193,989-28-79-91028-0,107208-20719
23494,7/9/2193,989-28-79-13801-1,107208-20720
23495,7/9/2193,989-28-79-74374-1,107208-20721
23496,7/9/2193,989-28-79-68089-3,107208-20722
23497,7/9/2193,989-28-79-26824-4,107208-20723
23498,7/9/2193,989-28-79-68089-3,107208-20724
23499,7/9/2193,989-28-79-68089-3,107208-20725
23500,7/9/2193,989-28-79-91028-0,107208-20726
23501,7/9/2193,989-28-79-26824-4,107208-20727
23502,7/9/2193,989-28-79-68089-3,107208-20728
23503,7/9/2193,989-28-79-23023-4,107208-20729
23504,7/9/2193,989-28-79-74374-1,107208-20730
23505,7/9/2193,989-28-79-13801-1,107208-20731
23506,7/9/2193,989-28-79-23023-4,107208-20732
23507,7/9/2193,989-28-79-13801-1,107208-20733
23508,7/9/2193,989-28-79-74374-1,107208-20734
23509,7/9/2193,989-28-79-40897-8,107208-20735
23510,7/9/2193,989-28-79-55752-2,107208-20736
23511,7/9/2193,989-28-79-91028-0,107208-20737
23512,7/9/2193,989-28-79-74374-1,107208-20738
23513,7/9/2193,989-28-79-13801-1,107208-20739
23514,7/9/2193,989-28-79-13801-1,107208-20740
23515,7/9/2193,989-28-79-74374-1,107208-20741
23516,7/9/2193,989-28-79-74374-1,107208-20742
23517,7/9/2193,989-28-79-91028-0,107208-20743
23518,7/9/2193,989-28-79-13801-1,107208-20744
23519,7/9/2193,989-28-79-23023-4,107208-20745
23520,7/9/2193,989-28-79-91028-0,107208-20746
23521,7/9/2193,989-28-79-71565-6,107208-20747
23522,7/9/2193,989-28-79-91028-0,107208-20748
23523,7/9/2193,989-28-79-13801-1,107208-20749
23524,7/9/2193,989-28-79-71565-6,107208-20750
23525,7/9/2193,989-28-79-23023-4,107208-20751
23526,7/9/2193,989-28-79-13801-1,107208-20752
23527,7/9/2193,989-28-79-23023-4,107208-20753
23528,7/9/2193,989-28-79-91028-0,107208-20754
23529,7/9/2193,989-28-79-74374-1,107208-20755
23530,7/9/2193,989-28-79-03683-6,107208-20756
23531,7/9/2193,989-28-3705-492-6,107208-20757
23532,7/9/2193,989-28-3705-492-6,107208-20758
23533,7/9/2193,989-28-3705-492-6,107208-20759
23534,7/9/2193,989-28-3705-222-9,107208-20760
23535,7/9/2193,989-28-3705-492-6,107208-20761
23536,7/9/2193,989-28-3705-492-6,107208-20762
23537,7/9/2193,989-28-79-03683-6,107208-20763
23538,7/9/2193,989-28-79-23015-9,107208-20764
23539,7/9/2193,989-28-3705-222-9,107208-20765
23540,7/9/2193,989-28-3705-007-2,107208-20766
23541,7/9/2193,989-28-3705-987-7,107208-20766
23542,7/9/2193,989-28-3705-007-2,107208-20767
23543,7/9/2193,989-28-3705-136-9,107208-20767
23544,7/9/2193,989-28-3705-007-2,107208-20768
23545,7/9/2193,989-28-3705-649-4,107208-20768
23546,7/9/2193,989-28-79-11297-4,107208-20769
23547,7/9/2193,989-28-3705-007-2,107208-20769
23548,7/9/2193,989-28-79-01991-4,107208-20770
23549,7/9/2193,989-28-79-22871-2,107208-20770
23550,7/9/2193,989-28-79-11297-4,107208-20771
23551,7/9/2193,989-28-79-82197-5,107208-20771
23552,7/9/2193,989-28-79-67891-3,107208-20772
23553,7/9/2193,989-28-79-69807-2,107208-20772
23554,7/9/2193,989-28-79-13871-4,107208-20773
23555,7/9/2193,989-28-79-13871-4,107208-20773
23556,7/9/2193,989-28-229-7592-2,107208-20774
23557,7/9/2193,989-28-79-69807-2,107208-20774
23558,7/9/2193,989-28-229-5891-8,107208-20775
23559,7/9/2193,989-28-229-6632-6,107208-20775
23560,7/9/2193,989-28-79-40897-8,107208-20776
23561,7/9/2193,989-28-229-0197-6,107208-20776
23562,7/9/2193,989-28-79-13801-1,107208-20777
23563,7/9/2193,989-28-79-74374-1,107208-20777
23564,7/9/2193,989-28-79-68089-3,107208-20778
23565,7/9/2193,989-28-79-13801-1,107208-20778
23566,7/9/2193,989-28-79-91028-0,107208-20779
23567,7/9/2193,989-28-79-13801-1,107208-20779
23568,7/9/2193,989-28-79-13801-1,107208-20780
23569,7/9/2193,989-28-79-74374-1,107208-20780
23570,7/9/2193,989-28-79-26824-4,107208-20781
23571,7/9/2193,989-28-79-74374-1,107208-20781
23572,7/9/2193,989-28-79-71565-6,107208-20782
23573,7/9/2193,989-28-79-74374-1,107208-20782
23574,7/9/2193,989-28-3705-222-9,107208-20783
23575,7/9/2193,989-28-79-14379-4,107208-20783
23576,7/9/2193,989-28-3705-987-7,107208-20784
23577,7/9/2193,989-28-79-13871-4,107208-20784
23578,7/9/2193,989-28-79-11297-4,107208-20784
23579,7/9/2193,989-28-229-6632-6,107208-20785
23580,7/9/2193,989-28-229-0197-6,107208-20785
23581,7/9/2193,989-28-79-13801-1,107208-20786
23582,7/9/2193,989-28-79-26824-4,107208-20786
23583,7/9/2193,989-28-3705-492-6,107208-20786
23584,7/9/2193,989-28-79-14379-4,107208-20787
23585,7/9/2193,989-28-3705-222-9,107208-20787
23586,7/9/2193,989-28-3705-007-2,107208-20787
23587,7/9/2193,989-28-79-55752-2,107208-20788
23588,7/9/2193,989-28-79-40897-8,107208-20788
23589,7/9/2193,989-28-79-82197-5,107208-20788
23590,7/10/2193,989-28-3705-007-2,107209-20789
23591,7/10/2193,989-28-3705-369-1,107209-20790
23592,7/10/2193,989-28-3705-966-2,107209-20791
23593,7/10/2193,989-28-3705-007-2,107209-20792
23594,7/10/2193,989-28-3705-987-7,107209-20793
23595,7/10/2193,989-28-3705-007-2,107209-20794
23596,7/10/2193,989-28-3705-007-2,107209-20795
23597,7/10/2193,989-28-3705-007-2,107209-20796
23598,7/10/2193,989-28-3705-007-2,107209-20797
23599,7/10/2193,989-28-3705-987-7,107209-20798
23600,7/10/2193,989-28-3705-007-2,107209-20799
23601,7/10/2193,989-28-3705-007-2,107209-20800
23602,7/10/2193,989-28-3705-007-2,107209-20801
23603,7/10/2193,989-28-3705-007-2,107209-20802
23604,7/10/2193,989-28-3705-369-1,107209-20803
23605,7/10/2193,989-28-3705-987-7,107209-20804
23606,7/10/2193,989-28-3705-966-2,107209-20805
23607,7/10/2193,989-28-3705-007-2,107209-20806
23608,7/10/2193,989-28-3705-007-2,107209-20807
23609,7/10/2193,989-28-3705-007-2,107209-20808
23610,7/10/2193,989-28-79-21991-8,107209-20809
23611,7/10/2193,989-28-79-64693-6,107209-20810
23612,7/10/2193,989-28-79-01991-4,107209-20811
23613,7/10/2193,989-28-79-32105-5,107209-20812
23614,7/10/2193,989-28-79-45675-7,107209-20813
23615,7/10/2193,989-28-79-82197-5,107209-20814
23616,7/10/2193,989-28-79-45675-7,107209-20815
23617,7/10/2193,989-28-79-21991-8,107209-20816
23618,7/10/2193,989-28-79-45675-7,107209-20817
23619,7/10/2193,989-28-79-32105-5,107209-20818
23620,7/10/2193,989-28-79-01991-4,107209-20819
23621,7/10/2193,989-28-79-61125-5,107209-20820
23622,7/10/2193,989-28-79-45675-7,107209-20821
23623,7/10/2193,989-28-79-45675-7,107209-20822
23624,7/10/2193,989-28-79-64693-6,107209-20823
23625,7/10/2193,989-28-79-45675-7,107209-20824
23626,7/10/2193,989-28-79-16826-1,107209-20825
23627,7/10/2193,989-28-79-11297-4,107209-20826
23628,7/10/2193,989-28-79-11297-4,107209-20827
23629,7/10/2193,989-28-79-11297-4,107209-20828
23630,7/10/2193,989-28-79-67891-3,107209-20829
23631,7/10/2193,989-28-79-32105-5,107209-20830
23632,7/10/2193,989-28-79-32105-5,107209-20831
23633,7/10/2193,989-28-79-86624-2,107209-20832
23634,7/10/2193,989-28-79-01991-4,107209-20833
23635,7/10/2193,989-28-654-3899-6,107209-20834
23636,7/10/2193,989-28-79-69807-2,107209-20835
23637,7/10/2193,989-28-79-82749-6,107209-20836
23638,7/10/2193,989-28-79-69807-2,107209-20837
23639,7/10/2193,989-28-79-82125-8,107209-20838
23640,7/10/2193,989-28-79-69807-2,107209-20839
23641,7/10/2193,989-28-79-82125-8,107209-20840
23642,7/10/2193,989-28-79-05670-4,107209-20841
